Date,Open,High,Low,Close,Adj Close,Volume
1997-07-28,94.250000,96.031250,93.421875,94.937500,61.090965,19588000
1997-08-04,94.781250,96.625000,92.406250,93.375000,60.085499,17039400
1997-08-11,93.750000,94.546875,89.625000,89.781250,57.772945,27840500
1997-08-18,90.375000,94.312500,89.343750,92.562500,59.562668,26486700
1997-08-25,92.781250,93.406250,89.718750,90.375000,58.155048,20602500
1997-09-01,90.687500,94.437500,90.593750,93.140625,59.934662,16243500
1997-09-08,93.718750,94.281250,90.250000,92.656250,59.622993,20076300
1997-09-15,92.656250,96.375000,92.187500,95.031250,61.151253,17871300
1997-09-22,95.500000,96.203125,93.625000,94.468750,61.012276,18248500
1997-09-29,94.500000,97.750000,94.156250,96.640625,62.414963,18847500
1997-10-06,97.312500,98.500000,96.218750,96.875000,62.566341,15010000
1997-10-13,97.343750,97.546875,93.000000,94.281250,60.891205,24237100
1997-10-20,94.843750,97.500000,93.671875,94.000000,60.709538,28179800
1997-10-27,93.015625,93.937500,84.375000,92.062500,59.458206,57368700
1997-11-03,93.187500,95.281250,91.437500,92.937500,60.023338,28065700
1997-11-10,93.625000,93.843750,90.093750,93.062500,60.104092,28753100
1997-11-17,94.375000,96.812500,92.750000,96.750000,62.485630,23230600
1997-11-24,96.000000,96.343750,94.625000,95.625000,61.759064,13108000
1997-12-01,96.218750,99.000000,96.031250,98.937500,63.898399,16459600
1997-12-08,98.968750,99.000000,94.906250,95.750000,61.839779,17101800
1997-12-15,96.250000,97.875000,92.375000,94.781250,61.214096,23011100
1997-12-22,95.437500,95.906250,93.250000,93.781250,60.809296,12534300
1997-12-29,94.593750,97.656250,94.437500,97.562500,63.261089,12416400
1998-01-05,97.843750,98.437500,91.906250,92.312500,59.856937,25860700
1998-01-12,91.125000,96.687500,90.906250,96.312500,62.450600,28343400
1998-01-19,96.687500,98.015625,95.000000,95.937500,62.207436,20684800
1998-01-26,96.375000,99.562500,95.406250,98.312500,63.747410,27332500
1998-02-02,99.906250,101.625000,99.718750,101.625000,65.895294,22667300
1998-02-09,101.718750,102.937500,100.718750,102.000000,66.138443,17181800
1998-02-16,102.812500,103.718750,102.156250,103.656250,67.212418,13157700
1998-02-23,104.250000,105.531250,102.937500,105.125000,68.164780,16726900
1998-03-02,105.250000,105.937500,103.156250,105.937500,68.691635,26169900
1998-03-09,105.531250,108.000000,105.250000,107.093750,69.441322,18355000
1998-03-16,107.843750,110.187500,107.531250,109.875000,71.244774,15427700
1998-03-23,109.718750,111.531250,109.000000,109.625000,71.286827,18329100
1998-03-30,109.625000,112.812500,108.968750,112.593750,73.217400,19672700
1998-04-06,113.250000,113.375000,109.750000,111.187500,72.302925,19470200
1998-04-13,111.375000,112.437500,110.000000,112.281250,73.014168,24363200
1998-04-20,112.000000,113.437500,110.343750,110.812500,72.059082,26749300
1998-04-27,109.375000,112.593750,107.625000,112.593750,73.217400,41418000
1998-05-04,112.718750,113.312500,109.343750,111.125000,72.262299,30101100
1998-05-11,111.562500,112.687500,110.343750,111.031250,72.201347,27726600
1998-05-18,110.718750,112.781250,109.828125,111.250000,72.343552,27646200
1998-05-25,112.093750,112.093750,107.578125,109.031250,70.900787,26782100
1998-06-01,108.968750,112.000000,107.875000,112.000000,72.831261,34267900
1998-06-08,111.937500,113.062500,108.250000,110.437500,71.815239,30907700
1998-06-15,108.812500,111.781250,107.500000,110.062500,71.571381,37157100
1998-06-22,110.250000,114.437500,110.062500,113.687500,74.163895,29422700
1998-06-29,114.250000,114.937500,113.062500,114.843750,74.918159,17231600
1998-07-06,114.781250,116.937500,114.562500,116.468750,75.978287,29732300
1998-07-13,116.562500,119.000000,116.062500,118.562500,77.344078,28371300
1998-07-20,118.750000,119.234375,112.875000,114.093750,74.428902,44925700
1998-07-27,113.625000,115.000000,111.312500,111.781250,72.920372,45257500
1998-08-03,111.781250,112.421875,105.593750,109.125000,71.187531,72464700
1998-08-10,108.750000,109.656250,105.500000,106.125000,69.230476,49420900
1998-08-17,106.000000,111.093750,105.500000,108.562500,70.820595,49240700
1998-08-24,109.250000,111.250000,102.156250,103.375000,67.436523,74853400
1998-08-31,103.750000,104.015625,93.625000,97.750000,63.767071,96249900
1998-09-07,100.875000,103.125000,96.812500,101.687500,66.335709,67125300
1998-09-14,102.875000,105.250000,101.093750,102.093750,66.600723,50014000
1998-09-21,99.625000,107.000000,98.937500,104.250000,68.247551,51170100
1998-09-28,105.312500,106.312500,97.218750,100.718750,65.935814,55061700
1998-10-05,99.593750,101.281250,92.218750,98.531250,64.503723,73110200
1998-10-12,100.625000,107.250000,98.750000,106.000000,69.393211,61057200
1998-10-19,105.687500,108.796875,105.500000,106.843750,69.945503,46220600
1998-10-26,107.718750,110.906250,106.031250,110.000000,72.011803,41077300
1998-11-02,110.812500,114.562500,110.187500,114.125000,74.712250,33667300
1998-11-09,113.937500,114.250000,111.687500,113.218750,74.118996,42108300
1998-11-16,114.218750,116.750000,112.890625,116.625000,76.348885,30461600
1998-11-23,117.468750,119.718750,117.156250,119.500000,78.230988,21426400
1998-11-30,119.015625,119.375000,115.093750,118.375000,77.494545,47636300
1998-12-07,118.062500,119.750000,115.562500,117.125000,76.676208,33885300
1998-12-14,116.156250,119.125000,113.750000,118.500000,77.576332,38130000
1998-12-21,119.250000,123.250000,119.000000,122.687500,80.584549,23339900
1998-12-28,123.250000,124.750000,122.000000,123.312500,80.995003,21740600
1999-01-04,123.375000,128.500000,121.718750,127.750000,83.909721,36948400
1999-01-11,127.687500,127.687500,120.375000,124.375000,81.692909,45376100
1999-01-18,125.296875,127.937500,121.781250,122.562500,80.502388,27529300
1999-01-25,123.281250,128.296875,121.906250,127.656250,83.848145,31565200
1999-02-01,128.687500,128.687500,123.218750,124.062500,81.487663,44189200
1999-02-08,125.093750,126.093750,121.328125,123.625000,81.200325,44309200
1999-02-15,124.750000,125.750000,122.218750,124.250000,81.610817,29134700
1999-02-22,124.437500,128.843750,122.687500,123.562500,81.159264,46991800
1999-03-01,123.656250,128.125000,121.781250,127.546875,83.776299,44099600
1999-03-08,128.281250,131.187500,127.250000,129.375000,84.977081,28515800
1999-03-15,129.937500,132.625000,129.500000,129.687500,85.182312,23499000
1999-03-22,130.062500,130.593750,125.625000,128.562500,84.648209,33397800
1999-03-29,129.156250,131.609375,128.125000,129.343750,85.162605,26362500
1999-04-05,130.937500,135.500000,130.250000,134.875000,88.804535,27695900
1999-04-12,133.468750,136.468750,131.000000,131.531250,86.602882,47462500
1999-04-19,132.687500,136.750000,128.375000,135.812500,89.421761,38799500
1999-04-26,136.500000,137.500000,131.500000,133.250000,87.734558,35114200
1999-05-03,133.437500,135.843750,131.843750,135.000000,88.886826,53439200
1999-05-10,134.843750,138.000000,131.500000,133.781250,88.084305,39302300
1999-05-17,133.625000,135.593750,132.375000,133.343750,87.796310,30627700
1999-05-24,133.843750,133.843750,128.000000,130.203125,85.728439,59197700
1999-05-31,130.125000,133.359375,128.015625,133.218750,87.713982,29551000
1999-06-07,133.437500,134.187500,129.093750,129.812500,85.471252,37470000
1999-06-14,130.687500,135.562500,129.546875,134.312500,88.434097,31428100
1999-06-21,134.468750,135.250000,130.656250,131.703125,86.977829,33401900
1999-06-28,132.687500,139.500000,132.500000,139.406250,92.065086,42553500
1999-07-05,139.250000,140.750000,138.515625,140.500000,92.787361,24530100
1999-07-12,140.937500,142.156250,138.656250,141.812500,93.654160,20926500
1999-07-19,142.187500,142.250000,135.125000,135.750000,89.650444,28547900
1999-07-26,134.875000,137.312500,132.562500,132.750000,87.669205,27952300
1999-08-02,132.750000,134.750000,128.843750,130.375000,86.100761,35868500
1999-08-09,130.593750,133.250000,127.000000,133.156250,87.937492,36257100
1999-08-16,133.125000,134.843750,131.687500,133.906250,88.432800,23202300
1999-08-23,134.812500,138.781250,134.656250,135.062500,89.196411,31492300
1999-08-30,135.343750,136.500000,130.656250,135.968750,89.794884,43026700
1999-09-06,136.062500,136.625000,133.687500,135.875000,89.732964,19832700
1999-09-13,135.125000,135.468750,130.312500,133.750000,88.329597,36960900
1999-09-20,133.937500,134.000000,126.312500,127.750000,84.604774,51145200
1999-09-27,128.750000,129.750000,125.562500,128.468750,85.080803,44240000
1999-10-04,129.187500,133.875000,128.687500,133.875000,88.661186,44835700
1999-10-11,133.593750,134.125000,124.500000,124.875000,82.700745,48238300
1999-10-18,124.937500,131.218750,123.437500,130.093750,86.156990,51326100
1999-10-25,129.312500,137.687500,127.812500,137.000000,90.730774,41302200
1999-11-01,136.500000,139.109375,134.593750,137.875000,91.310287,33084700
1999-11-08,137.000000,139.984375,136.078125,139.750000,92.552017,32185500
1999-11-15,139.843750,143.000000,139.406250,142.500000,94.373245,28514400
1999-11-22,142.437500,143.000000,140.000000,141.437500,93.669571,16227000
1999-11-29,140.875000,145.343750,139.000000,143.843750,95.263191,38754500
1999-12-06,143.531250,143.718750,139.375000,141.875000,93.959335,30066500
1999-12-13,141.437500,143.312500,140.031250,142.687500,94.497429,27459200
1999-12-20,142.562500,146.484375,141.093750,146.484375,97.250069,23689200
1999-12-27,146.500000,147.562500,145.062500,146.875000,97.509407,16590500
2000-01-03,148.250000,148.250000,137.250000,145.750000,96.762604,42725700
2000-01-10,146.250000,147.468750,142.875000,146.968750,97.571678,32748700
2000-01-17,145.343750,147.000000,143.812500,144.437500,95.891144,24691300
2000-01-24,145.656250,145.843750,135.531250,135.875000,90.206604,45836400
2000-01-31,135.812500,144.000000,135.000000,142.593750,94.667114,38317400
2000-02-07,142.562500,144.562500,138.031250,138.687500,92.073799,35834100
2000-02-14,139.781250,141.218750,134.625000,135.312500,89.833153,45445900
2000-02-21,135.187500,137.468750,133.093750,133.328125,88.515755,56469300
2000-02-28,133.375000,141.718750,132.718750,141.125000,93.692024,48878800
2000-03-06,140.812500,142.000000,135.031250,140.125000,93.028137,57263100
2000-03-13,136.687500,148.000000,135.687500,146.937500,97.550911,64979500
2000-03-20,146.875000,155.750000,144.500000,153.562500,102.208305,57492300
2000-03-27,153.375000,153.781250,147.125000,150.375000,100.086777,40621500
2000-04-03,150.125000,153.000000,141.390625,151.437500,100.793983,48883000
2000-04-10,151.750000,153.109375,133.500000,136.000000,90.519051,71239600
2000-04-17,135.187500,145.125000,134.687500,143.812500,95.718903,50078700
2000-04-24,141.500000,148.750000,140.500000,145.093750,96.571678,59044900
2000-05-01,146.562500,148.484375,139.781250,143.531250,95.531708,43196900
2000-05-08,142.750000,143.468750,137.750000,142.812500,95.053345,34030200
2000-05-15,142.750000,147.718750,140.406250,141.125000,93.930153,29384700
2000-05-22,141.250000,141.812500,136.500000,138.000000,91.850197,42993000
2000-05-29,140.000000,149.093750,139.468750,147.843750,98.402008,29343000
2000-06-05,147.468750,148.218750,145.625000,146.593750,97.570045,25584900
2000-06-12,146.968750,148.875000,144.625000,146.593750,97.570045,28107200
2000-06-19,146.468750,149.156250,143.875000,144.375000,96.319588,27055700
2000-06-26,145.375000,146.984375,143.515625,145.281250,96.924156,28474400
2000-07-03,145.437500,148.781250,144.218750,148.093750,98.800522,13182800
2000-07-10,147.875000,151.250000,147.156250,151.250000,100.906235,24828600
2000-07-17,150.984375,151.984375,147.687500,147.687500,98.529480,27173000
2000-07-24,148.125000,148.859375,141.515625,142.093750,94.797569,36330200
2000-07-31,142.937500,146.718750,142.062500,146.375000,97.653847,24945600
2000-08-07,146.718750,149.218750,145.562500,147.406250,98.341827,22485100
2000-08-14,147.781250,150.437500,147.062500,149.687500,99.863808,24001500
2000-08-21,150.031250,151.625000,149.281250,151.250000,100.906235,18290300
2000-08-28,151.250000,153.593750,150.343750,152.500000,101.740135,21099700
2000-09-04,151.875000,152.203125,149.328125,149.812500,99.947121,15576700
2000-09-11,149.750000,151.187500,146.000000,146.000000,97.403664,23881000
2000-09-18,146.375000,146.968750,142.421875,145.281250,97.167656,31969200
2000-09-25,145.937500,146.328125,142.125000,143.625000,96.059929,38584900
2000-10-02,144.281250,145.750000,139.750000,141.062500,94.346054,35595700
2000-10-09,141.312500,141.312500,132.781250,137.562500,92.005150,45074400
2000-10-16,137.406250,141.187500,130.156250,139.906250,93.572723,40528800
2000-10-23,139.937500,141.937500,134.031250,139.281250,93.154709,39287000
2000-10-30,138.437500,143.906250,138.156250,142.781250,95.495567,41242300
2000-11-06,143.156250,144.296875,136.531250,136.625000,91.378136,34601900
2000-11-13,135.625000,140.109375,133.015625,136.640625,91.388588,47027100
2000-11-20,135.750000,136.375000,132.125000,134.843750,90.186790,22291300
2000-11-27,136.468750,136.687500,129.750000,132.218750,88.431107,37031000
2000-12-04,131.875000,139.468750,131.500000,133.968750,89.601547,45573400
2000-12-11,137.375000,139.562500,130.562500,130.968750,87.595100,34242700
2000-12-18,132.062500,134.968750,125.531250,130.937500,87.842819,51360700
2000-12-25,130.843750,134.281250,130.281250,131.187500,88.010521,26652700
2001-01-01,132.000000,136.000000,127.562500,129.187500,86.668770,50299500
2001-01-08,129.875000,133.718750,127.687500,132.000000,88.555634,35562900
2001-01-15,132.000000,136.187500,131.515625,134.015625,89.907860,32283100
2001-01-22,134.250000,137.312500,133.562500,135.875000,91.155273,39669000
2001-01-29,135.500000,138.699997,134.750000,134.800003,90.434074,39997600
2001-02-05,134.800003,136.699997,131.259995,131.839996,88.448303,33064600
2001-02-12,131.699997,134.169998,129.300003,130.399994,87.482224,33156800
2001-02-19,131.039993,131.139999,121.800003,124.959999,83.832642,58125400
2001-02-26,125.800003,127.839996,121.750000,123.610001,82.926971,64980800
2001-03-05,124.150002,127.750000,123.110001,123.360001,82.759239,34657200
2001-03-12,122.339996,122.500000,114.809998,115.010002,77.157448,115629200
2001-03-19,115.760002,118.459999,108.040001,114.480003,77.008690,85642800
2001-03-26,115.699997,118.650002,112.139999,116.690002,78.495285,55021700
2001-04-02,116.300003,117.379997,109.300003,113.300003,76.214912,74741900
2001-04-09,114.000000,118.989998,112.779999,118.849998,79.948280,48863400
2001-04-16,118.290001,126.000000,116.910004,124.500000,83.748940,72192900
2001-04-23,123.650002,125.839996,120.949997,125.779999,84.609993,45274600
2001-04-30,126.449997,127.690002,123.440002,127.339996,85.659370,52989300
2001-05-07,126.860001,127.500000,124.400002,125.150002,84.186195,38252000
2001-05-14,124.900002,130.080002,124.459999,129.740005,87.273819,51112900
2001-05-21,129.839996,132.089996,127.900002,128.100006,86.170570,47532800
2001-05-28,128.220001,128.350006,125.000000,126.730003,85.249039,37768200
2001-06-04,126.800003,129.229996,126.080002,127.000000,85.430626,42329700
2001-06-11,126.709999,126.989998,120.400002,121.849998,81.966301,53430100
2001-06-18,121.650002,124.309998,120.889999,122.849998,82.874031,52358900
2001-06-25,123.279999,124.010002,120.570000,122.599998,82.705391,46611200
2001-07-02,122.800003,124.320000,119.050003,119.050003,80.310570,29009100
2001-07-09,119.489998,122.320000,117.089996,122.239998,82.462532,54735200
2001-07-16,121.769997,122.980003,119.830002,121.339996,81.855400,38883100
2001-07-23,121.800003,121.879997,116.750000,120.809998,81.497849,53799700
2001-07-30,121.190002,123.250000,120.300003,121.940002,82.260185,54293000
2001-08-06,121.349998,121.510002,117.339996,119.290001,80.472519,57890800
2001-08-13,119.599998,120.349998,116.010002,116.750000,78.759003,51469600
2001-08-20,116.800003,119.129997,115.779999,119.019997,80.290344,57082300
2001-08-27,118.970001,119.199997,112.040001,114.150002,77.005043,69329700
2001-09-03,113.849998,116.169998,108.629997,108.720001,73.342010,100737400
2001-09-10,107.699997,110.349998,107.699997,110.050003,74.239204,23408700
2001-09-17,101.000000,106.400002,93.800003,97.279999,65.624649,183182700
2001-09-24,99.720001,109.620003,99.059998,104.440002,70.719131,111827300
2001-10-01,103.900002,108.970001,102.830002,107.230003,72.608284,134806500
2001-10-08,106.269997,110.300003,105.519997,109.500000,74.145393,103300800
2001-10-15,108.629997,111.150002,106.010002,107.349998,72.689545,99714900
2001-10-22,107.300003,111.790001,106.739998,110.320000,74.700592,101759500
2001-10-29,110.160004,110.550003,105.559998,109.250000,73.976112,120413000
2001-11-05,110.120003,114.080002,109.849998,112.720001,76.325714,97350600
2001-11-12,111.000000,115.400002,110.000000,114.360001,77.436203,96541400
2001-11-19,114.919998,115.849998,113.510002,115.680000,78.329987,48022400
2001-11-26,115.750000,116.900002,113.000000,114.050003,77.226288,83217900
2001-12-03,113.650002,118.000000,113.010002,116.559998,78.925873,94495000
2001-12-10,115.849998,116.389999,112.000000,113.129997,76.603348,86616100
2001-12-17,112.989998,115.919998,112.900002,114.949997,77.835701,76638600
2001-12-24,114.830002,116.750000,114.610001,116.000000,78.816841,36034700
2001-12-31,116.150002,117.980003,113.809998,117.620003,79.917572,69155100
2002-01-07,117.699997,117.989998,114.699997,114.940002,78.096634,68932300
2002-01-14,114.650002,115.389999,112.669998,113.150002,76.880417,83899400
2002-01-21,113.750000,114.250000,112.019997,113.550003,77.152168,49081700
2002-01-28,113.900002,114.190002,108.400002,112.650002,76.540680,108769500
2002-02-04,112.230003,112.230003,108.000000,110.089996,74.801254,130066600
2002-02-11,110.050003,112.970001,109.820000,110.889999,75.344810,88336600
2002-02-18,110.150002,110.629997,107.820000,109.639999,74.495544,98092400
2002-02-25,109.739998,113.849998,109.699997,113.739998,77.281334,118432100
2002-03-04,113.900002,117.900002,113.650002,116.989998,79.489540,109307600
2002-03-11,116.889999,117.900002,115.629997,116.650002,79.258514,82338900
2002-03-18,117.099998,117.739998,114.120003,115.040001,78.388466,93657600
2002-03-25,115.089996,115.769997,113.300003,114.519997,78.034164,74000400
2002-04-01,114.230003,115.099998,112.160004,112.690002,76.787193,101992900
2002-04-08,111.320000,113.540001,110.040001,111.419998,75.921852,89196400
2002-04-15,111.620003,113.669998,110.199997,112.879997,76.916649,81059900
2002-04-22,112.379997,112.430000,107.290001,107.389999,73.175713,95013900
2002-04-29,107.930000,109.910004,106.629997,107.580002,73.305237,95625800
2002-05-06,107.639999,109.360001,104.900002,105.720001,72.037804,110502300
2002-05-13,106.220001,111.250000,105.790001,110.900002,75.567467,134329900
2002-05-20,110.639999,110.690002,108.000000,108.690002,74.061607,72312000
2002-05-27,109.050003,109.129997,105.900002,107.220001,73.059906,77054400
2002-06-03,107.089996,107.599998,101.720001,103.339996,70.416054,118618500
2002-06-10,103.239998,104.540001,98.500000,101.400002,69.094154,130328000
2002-06-17,101.919998,105.029999,98.680000,99.279999,67.649597,117698100
2002-06-24,98.610001,100.889999,95.190002,98.959999,67.667557,168238900
2002-07-01,99.180000,99.800003,93.720001,99.309998,67.906876,104063400
2002-07-08,98.980003,99.699997,90.320000,91.849998,62.805832,196756600
2002-07-15,91.639999,93.300003,84.300003,84.709999,57.923603,289709500
2002-07-22,84.099998,85.930000,77.680000,85.599998,58.532158,388024300
2002-07-29,87.500000,91.550003,85.620003,86.790001,59.345860,264039800
2002-08-05,86.489998,91.940002,83.550003,91.290001,62.422924,245429700
2002-08-12,89.989998,94.080002,88.019997,93.220001,63.742607,215024600
2002-08-19,93.459999,97.150002,93.099998,94.599998,64.686241,175923300
2002-08-26,94.910004,96.250000,90.809998,91.779999,62.757969,181468800
2002-09-02,90.730003,91.000000,87.500000,90.000000,61.540829,233559000
2002-09-09,89.099998,93.330002,88.250000,89.669998,61.315151,187858900
2002-09-16,89.309998,91.190002,84.050003,84.349998,57.677422,225332800
2002-09-23,83.650002,85.970001,81.849998,82.750000,56.837025,293981500
2002-09-30,82.000000,85.769997,79.580002,80.800003,55.497665,321074300
2002-10-07,80.059998,84.730003,77.070000,84.160004,57.805473,371732700
2002-10-14,83.199997,89.300003,83.040001,88.639999,60.882572,301912800
2002-10-21,88.120003,90.900002,87.570000,90.199997,61.954075,240391200
2002-10-28,91.150002,91.290001,87.000000,90.269997,62.002151,234112400
2002-11-04,91.800003,93.070000,89.519997,89.650002,61.576298,240841900
2002-11-11,89.510002,91.550003,87.449997,91.400002,62.778290,206170000
2002-11-18,92.150002,94.269997,89.760002,93.419998,64.165733,186071800
2002-11-25,93.430000,94.949997,91.620003,93.980003,64.550392,133280800
2002-12-02,95.470001,96.050003,89.980003,92.029999,63.211002,234909400
2002-12-09,91.070000,91.620003,89.269997,89.339996,61.363373,180638300
2002-12-16,89.820000,91.790001,88.599998,89.989998,61.809868,175506000
2002-12-23,89.589996,90.610001,87.379997,87.379997,60.312080,73227600
2002-12-30,87.790001,91.379997,87.110001,91.349998,63.052277,140743500
2003-01-06,91.239998,93.639999,91.050003,93.059998,64.232567,190900900
2003-01-13,93.540001,93.860001,90.150002,90.660004,62.576019,176325100
2003-01-20,90.870003,90.919998,86.169998,86.379997,59.621857,203666400
2003-01-27,85.730003,87.180000,84.150002,86.059998,59.401016,263688600
2003-02-03,86.139999,86.809998,82.970001,83.419998,57.578773,235403000
2003-02-10,83.459999,84.879997,81.000000,84.150002,58.082634,245705500
2003-02-17,84.529999,85.800003,83.459999,85.180000,58.793594,161160600
2003-02-24,84.930000,85.230003,82.220001,84.900002,58.600330,219979200
2003-03-03,85.260002,85.779999,81.430000,83.320000,57.509754,223094000
2003-03-10,82.599998,84.769997,79.379997,84.129997,58.068855,287646200
2003-03-17,83.459999,89.879997,83.220001,89.669998,61.892693,327127500
2003-03-24,88.019997,88.260002,85.989998,86.709999,60.090946,257883000
2003-03-31,85.349998,88.989998,84.400002,88.220001,61.137386,250130300
2003-04-07,90.339996,90.849998,85.709999,87.150002,60.395866,254678700
2003-04-14,87.470001,90.059998,87.000000,89.559998,62.066010,175612600
2003-04-21,89.860001,92.349998,88.889999,90.230003,62.530384,229653000
2003-04-28,90.440002,93.470001,90.300003,93.209999,64.595543,247601000
2003-05-05,93.470001,94.379997,92.279999,93.730003,64.955872,195430700
2003-05-12,93.500000,95.449997,93.279999,94.870003,65.745926,189895200
2003-05-19,94.150002,94.419998,91.589996,93.760002,64.976685,210922100
2003-05-26,93.300003,97.089996,93.070000,96.949997,67.187325,184820000
